Symbol,Adj Close,Close,High,Low,Open,Volume
ptt.bk,33.81288146972656,35.75,36.75,35.5,36.5,69384300.0
scb.bk,65.39260864257812,67.75,68.75,67.0,68.5,10901300.0
aot.bk,56.91830062866211,57.25,58.5,57.0,58.25,31839400.0
bh.bk,104.89611053466797,108.5,108.5,107.0,108.0,698200.0
ptt.bk,34.285789489746094,36.25,36.5,35.75,35.75,25186200.0
scb.bk,66.3578109741211,68.75,69.0,67.75,68.0,6176900.0
aot.bk,57.66395568847656,58.0,58.25,57.0,57.0,11576600.0
bh.bk,105.8628921508789,109.5,110.0,108.0,108.5,797100.0
ptt.bk,34.758697509765625,36.75,37.25,36.5,36.75,47875500.0
scb.bk,67.3230209350586,69.75,70.5,69.25,69.5,16196800.0
aot.bk,58.906715393066406,59.25,60.0,58.5,59.0,24640600.0
bh.bk,108.27986145019531,112.0,113.0,110.0,111.0,3025000.0
ptt.bk,34.52224349975586,36.5,36.75,36.0,36.5,39041200.0
scb.bk,69.01212310791016,71.5,72.0,70.25,70.5,27149400.0
aot.bk,61.1436767578125,61.5,61.75,59.25,59.25,58719600.0
bh.bk,111.6635971069336,115.5,116.5,112.5,113.0,3320600.0
ptt.bk,33.5764274597168,35.5,36.75,35.5,36.5,74678900.0
scb.bk,72.14903259277344,74.75,75.0,73.5,74.0,33757700.0
aot.bk,60.89512634277344,61.25,62.5,61.25,62.0,42225600.0
bh.bk,113.59716796875,117.5,117.5,114.5,117.5,3907600.0
ptt.bk,33.5764274597168,35.5,35.75,35.0,35.5,92200800.0
scb.bk,71.42514038085938,74.0,74.5,72.75,73.5,17341400.0
aot.bk,61.640777587890625,62.0,62.0,60.5,60.75,31922800.0
bh.bk,116.01412963867188,120.0,120.0,115.5,116.5,6547400.0
ptt.bk,34.049339294433594,36.0,36.5,35.75,35.75,57097800.0
scb.bk,72.14903259277344,74.75,76.5,74.25,74.75,22099200.0
aot.bk,61.39223098754883,61.75,63.0,61.75,62.5,29840800.0
bh.bk,116.49752807617188,120.5,123.5,120.5,123.0,2260400.0
ptt.bk,34.995147705078125,37.0,37.0,35.75,36.25,53305400.0
scb.bk,73.83815002441406,76.5,76.75,74.75,75.5,14607900.0
aot.bk,63.1320915222168,63.5,64.75,62.0,62.25,79200000.0
bh.bk,116.49752807617188,120.5,123.0,120.5,121.5,1714600.0
ptt.bk,35.94096755981445,38.0,38.25,37.25,37.75,112629200.0
scb.bk,84.69669342041016,87.75,87.75,79.75,79.75,65610100.0
aot.bk,67.10891723632812,67.5,67.5,66.0,66.5,92895000.0
bh.bk,120.36465454101562,124.5,126.0,121.5,122.0,2991600.0
ptt.bk,37.35968780517578,39.5,40.5,37.5,38.0,172777600.0
scb.bk,86.14450073242188,89.25,92.5,88.5,89.5,45661100.0
aot.bk,66.61180877685547,67.0,67.25,65.75,67.0,33012900.0
bh.bk,119.39788055419922,123.5,126.0,123.5,125.5,1876700.0
ptt.bk,38.541954040527344,40.75,41.5,40.25,40.5,120902300.0
scb.bk,84.45539093017578,87.5,91.0,87.0,91.0,25884100.0
aot.bk,66.61180877685547,67.0,67.5,66.25,67.0,24364900.0
bh.bk,119.39788055419922,123.5,125.0,121.5,124.0,2893000.0
ptt.bk,36.88677978515625,39.0,40.5,38.75,40.25,116567300.0
scb.bk,84.69669342041016,87.75,91.5,86.0,88.25,32018500.0
aot.bk,65.36905670166016,65.75,67.75,65.0,66.75,34428700.0
bh.bk,116.98091888427734,121.0,125.0,117.5,124.0,3453100.0
ptt.bk,37.123233795166016,39.25,39.5,38.5,39.5,66057000.0
scb.bk,86.14450073242188,89.25,90.75,87.75,88.5,32960400.0
aot.bk,66.11470794677734,66.5,67.0,65.5,66.0,25560400.0
bh.bk,116.98091888427734,121.0,122.0,119.5,121.0,1731300.0
ptt.bk,36.41387176513672,38.5,39.25,38.0,39.0,55341900.0
scb.bk,83.49019622802734,86.5,89.0,86.0,87.75,26890500.0
aot.bk,63.62919235229492,64.0,66.25,63.75,66.0,34928000.0
bh.bk,116.49752807617188,120.5,122.0,119.0,121.0,1271000.0
ptt.bk,35.231605529785156,37.25,37.75,36.75,37.25,93979600.0
scb.bk,81.3184814453125,84.25,84.5,82.0,84.0,17216300.0
aot.bk,64.62339782714844,65.0,65.0,62.0,62.0,36512700.0
bh.bk,115.04734802246094,119.0,120.0,117.5,119.0,2129600.0
ptt.bk,34.52224349975586,36.5,37.25,36.0,36.75,74051700.0
scb.bk,75.76856231689453,78.5,83.0,78.25,82.75,26572300.0
aot.bk,62.13788604736328,62.5,64.5,62.0,64.5,32977900.0
bh.bk,114.08055877685547,118.0,120.5,117.0,118.0,1852600.0
ptt.bk,35.94096755981445,38.0,38.5,37.25,37.75,78565000.0
scb.bk,77.69896697998047,80.5,82.5,80.25,82.0,12746200.0
aot.bk,62.88353729248047,63.25,64.75,63.25,64.5,17259500.0
bh.bk,113.59716796875,117.5,121.0,117.5,120.5,1368700.0
ptt.bk,35.94096755981445,38.0,38.0,37.0,37.5,77566900.0
scb.bk,77.94026184082031,80.75,81.75,78.0,80.25,12123500.0
aot.bk,62.88353729248047,63.25,64.25,62.75,63.25,20369400.0
bh.bk,114.08055877685547,118.0,119.0,116.5,118.0,1816400.0
ptt.bk,35.70451354980469,37.75,38.0,37.0,37.25,34172200.0
scb.bk,75.76856231689453,78.5,78.75,77.0,78.0,18098800.0
aot.bk,61.39223098754883,61.75,62.5,61.0,61.5,48304100.0
bh.bk,113.11377716064453,117.0,118.0,116.0,117.0,768700.0
ptt.bk,36.17741775512695,38.25,38.25,37.5,38.0,48335300.0
scb.bk,74.56204986572266,77.25,78.25,77.0,78.0,15596700.0
aot.bk,61.1436767578125,61.5,62.5,61.5,61.75,19888600.0
bh.bk,113.59716796875,117.5,118.0,116.0,117.0,1284600.0
ptt.bk,36.41387176513672,38.5,38.5,37.75,38.0,43698000.0
scb.bk,69.01212310791016,71.5,73.75,71.25,72.0,46406500.0
aot.bk,59.65237045288086,60.0,61.75,60.0,61.25,28840200.0
bh.bk,112.63037872314453,116.5,118.5,116.5,117.5,1027100.0
ptt.bk,36.65032958984375,38.75,38.75,38.25,38.75,27061200.0
scb.bk,70.2186279296875,72.75,73.25,72.0,72.75,16423800.0
aot.bk,59.90092086791992,60.25,60.75,59.5,60.5,20043500.0
bh.bk,112.63037872314453,116.5,117.5,116.0,117.5,595500.0
ptt.bk,35.46805953979492,37.5,39.0,37.25,39.0,45653000.0
scb.bk,70.2186279296875,72.75,75.5,72.75,73.0,28663200.0
aot.bk,59.40381622314453,59.75,61.0,59.5,60.25,23526800.0
bh.bk,110.21342468261719,114.0,117.0,114.0,116.5,2805100.0
ptt.bk,35.231605529785156,37.25,37.25,36.25,37.0,50161000.0
scb.bk,70.70123291015625,73.25,73.75,71.25,71.75,19609500.0
aot.bk,58.65816116333008,59.0,60.0,58.75,59.5,36899600.0
bh.bk,108.27986145019531,112.0,113.5,110.5,112.0,1706400.0
ptt.bk,34.995147705078125,37.0,38.0,37.0,37.75,32050100.0
scb.bk,69.4947280883789,72.0,74.25,72.0,73.75,12260000.0
aot.bk,58.65816116333008,59.0,59.75,58.5,59.25,22266200.0
bh.bk,109.73003387451172,113.5,114.0,112.0,112.0,1341100.0
ptt.bk,35.231605529785156,37.25,37.5,36.5,36.5,35798700.0
scb.bk,70.70123291015625,73.25,73.25,71.0,71.5,14004600.0
aot.bk,58.906715393066406,59.25,59.25,58.0,58.5,22826300.0
bh.bk,109.24664306640625,113.0,113.5,111.5,112.5,1637600.0
ptt.bk,35.70451354980469,37.75,38.25,37.5,37.75,48960900.0
scb.bk,69.97732543945312,72.5,74.5,72.5,74.0,11126500.0
aot.bk,60.149471282958984,60.5,61.0,60.25,60.75,26500400.0
bh.bk,112.63037872314453,116.5,118.5,113.5,115.0,2460400.0
ptt.bk,36.41387176513672,38.5,38.5,37.5,38.0,51477700.0
scb.bk,70.45993041992188,73.0,73.5,72.0,72.75,7291700.0
aot.bk,59.65237045288086,60.0,61.25,59.25,61.0,21746400.0
bh.bk,115.5307388305664,119.5,120.0,117.0,118.0,2238100.0
ptt.bk,36.88677978515625,39.0,39.75,38.25,38.5,85892400.0
scb.bk,72.87294006347656,75.5,75.5,73.25,74.0,13698600.0
aot.bk,61.39223098754883,61.75,62.0,60.5,60.75,24418500.0
bh.bk,116.98091888427734,121.0,121.0,118.5,120.0,1494100.0
ptt.bk,37.123233795166016,39.25,39.75,38.75,39.25,45900700.0
scb.bk,70.94253540039062,73.5,75.5,73.5,75.25,8494900.0
aot.bk,59.90092086791992,60.25,61.75,60.0,61.75,25636800.0
bh.bk,116.01412963867188,120.0,122.5,120.0,122.0,708100.0
ptt.bk,38.06904983520508,40.25,41.0,39.75,39.75,98297800.0
scb.bk,69.4947280883789,72.0,74.5,72.0,74.25,10966200.0
aot.bk,59.1552619934082,59.5,60.75,59.25,60.5,29775500.0
bh.bk,116.98091888427734,121.0,124.0,121.0,123.0,1090300.0
ptt.bk,37.35968780517578,39.5,40.5,39.0,40.0,75150800.0
scb.bk,70.45993041992188,73.0,74.5,72.25,72.25,13622900.0
aot.bk,57.16685485839844,57.5,59.0,57.5,58.75,64743600.0
bh.bk,116.01412963867188,120.0,122.5,119.0,120.0,1127500.0
ptt.bk,37.123233795166016,39.25,39.75,39.0,39.5,52227100.0
scb.bk,70.94253540039062,73.5,75.0,73.25,74.0,9692800.0
aot.bk,55.924095153808594,56.25,57.5,55.5,57.5,83304900.0
bh.bk,117.94770812988281,122.0,123.0,119.5,121.0,1499600.0
ptt.bk,36.17741775512695,38.25,39.0,38.0,38.75,51049000.0
scb.bk,69.73603057861328,72.25,73.5,71.75,73.0,8692700.0
aot.bk,54.681339263916016,55.0,55.75,54.5,55.25,47952300.0
bh.bk,116.49752807617188,120.5,121.5,119.0,121.0,953000.0
ptt.bk,35.46805953979492,37.5,38.75,37.5,38.5,51480300.0
scb.bk,69.4947280883789,72.0,74.0,71.75,73.5,9597300.0
aot.bk,54.184234619140625,54.5,55.75,54.25,55.5,33293000.0
bh.bk,113.11377716064453,117.0,122.0,116.0,121.0,1322100.0
ptt.bk,35.94096755981445,38.0,38.0,37.0,37.25,33133600.0
scb.bk,70.2186279296875,72.75,73.5,71.25,72.0,10033700.0
aot.bk,53.93568420410156,54.25,55.25,54.0,54.0,32195000.0
bh.bk,111.6635971069336,115.5,117.0,114.0,114.5,1267900.0
ptt.bk,36.65032958984375,38.75,39.0,38.0,38.25,44600300.0
scb.bk,71.9077377319336,74.5,74.5,73.25,74.0,13314600.0
aot.bk,54.92988967895508,55.25,56.0,54.5,54.75,33918800.0
bh.bk,114.56395721435547,118.5,118.5,115.5,116.5,1039600.0
ptt.bk,36.17741775512695,38.25,38.75,37.75,38.75,37275700.0
scb.bk,71.66644287109375,74.25,74.5,73.25,74.5,7289600.0
aot.bk,54.681339263916016,55.0,56.0,54.5,55.5,17802600.0
bh.bk,112.63037872314453,116.5,119.5,116.0,117.0,824000.0
ptt.bk,36.65032958984375,38.75,39.0,38.0,38.5,27833900.0
scb.bk,71.66644287109375,74.25,74.75,73.25,74.75,5345400.0
aot.bk,55.4269905090332,55.75,55.75,54.75,55.0,9732700.0
bh.bk,114.08055877685547,118.0,120.5,116.5,118.0,1020100.0
ptt.bk,36.41387176513672,38.5,39.0,38.25,38.5,25566500.0
scb.bk,69.25342559814453,71.75,73.75,71.75,73.5,11707900.0
aot.bk,55.17844009399414,55.5,56.25,55.25,55.75,16477400.0
bh.bk,116.98091888427734,121.0,121.5,118.5,119.5,1126500.0
ptt.bk,38.06904983520508,40.25,40.5,39.0,39.0,65615400.0
scb.bk,71.183837890625,73.75,74.25,73.25,73.5,12659200.0
aot.bk,56.172645568847656,56.5,57.0,55.75,56.0,30049100.0
bh.bk,115.5307388305664,119.5,122.5,119.5,121.5,789400.0
ptt.bk,37.35968780517578,39.5,40.75,39.0,40.25,65462200.0
scb.bk,69.97732543945312,72.5,73.5,72.0,73.25,8219900.0
aot.bk,56.172645568847656,56.5,57.25,56.5,57.0,18693900.0
bh.bk,114.08055877685547,118.0,121.0,117.0,119.5,896300.0
ptt.bk,37.59614181518555,39.75,40.0,39.0,39.5,36524100.0
scb.bk,69.73603057861328,72.25,72.75,72.0,72.25,8241200.0
aot.bk,55.924095153808594,56.25,56.75,55.75,56.25,18988500.0
bh.bk,114.08055877685547,118.0,119.0,117.5,118.0,690500.0
ptt.bk,36.41387176513672,38.5,39.25,38.5,39.0,42731400.0
scb.bk,68.28821563720703,70.75,72.25,70.5,71.5,9456200.0
aot.bk,54.92988967895508,55.25,55.75,54.5,55.25,20283700.0
bh.bk,110.69681549072266,114.5,116.0,114.0,114.5,1719300.0
ptt.bk,36.41387176513672,38.5,38.75,38.25,38.5,29212400.0
scb.bk,66.59911346435547,69.0,71.0,69.0,70.5,8309200.0
aot.bk,54.184234619140625,54.5,55.75,54.5,55.5,20430900.0
bh.bk,109.73003387451172,113.5,114.5,113.0,114.0,1824700.0
ptt.bk,35.94096755981445,38.0,39.0,38.0,38.5,37445600.0
scb.bk,64.91000366210938,67.25,69.25,67.0,68.5,12876500.0
aot.bk,51.947269439697266,52.25,55.0,52.0,54.25,48981200.0
bh.bk,107.31307220458984,111.0,114.5,110.5,114.5,1244900.0
ptt.bk,36.88677978515625,39.0,39.25,37.25,38.25,75399200.0
scb.bk,64.668701171875,67.0,67.5,66.0,67.0,10733100.0
aot.bk,51.20161437988281,51.5,52.5,50.75,51.5,46680700.0
bh.bk,110.69681549072266,114.5,114.5,109.5,111.5,1595400.0
ptt.bk,36.41387176513672,38.5,39.0,38.25,39.0,35058600.0
scb.bk,64.18609619140625,66.5,67.5,65.5,66.5,9346500.0
aot.bk,49.461753845214844,49.75,50.25,49.0,50.0,54156600.0
bh.bk,109.73003387451172,113.5,115.0,112.0,114.5,766200.0
ptt.bk,35.94096755981445,38.0,39.0,38.0,38.75,60854500.0
scb.bk,64.91000366210938,67.25,68.25,66.75,67.0,10088200.0
aot.bk,50.953067779541016,51.25,51.75,50.25,50.5,29667700.0
bh.bk,106.82968139648438,110.5,114.5,110.0,114.5,1827500.0
ptt.bk,36.88677978515625,39.0,39.25,38.0,38.25,61561600.0
scb.bk,65.87520599365234,68.25,68.75,67.0,67.5,8329600.0
aot.bk,49.21320343017578,49.5,50.75,49.25,50.5,47163900.0
bh.bk,106.82968139648438,110.5,111.5,109.5,111.0,1460200.0
ptt.bk,36.65032958984375,38.75,39.5,38.5,38.75,34953700.0
scb.bk,65.87520599365234,68.25,69.0,68.25,68.5,5121700.0
aot.bk,49.461753845214844,49.75,50.75,49.0,49.25,31796900.0
bh.bk,105.37950134277344,109.0,109.0,105.5,106.0,3177400.0
ptt.bk,36.17741775512695,38.25,38.75,37.75,38.5,59234200.0
scb.bk,65.87520599365234,68.25,68.75,67.5,68.25,5191800.0
aot.bk,48.71609878540039,49.0,49.5,48.5,49.25,33104900.0
bh.bk,107.79646301269531,111.5,111.5,107.5,109.0,1361300.0
ptt.bk,35.70451354980469,37.75,38.5,37.75,38.25,23190400.0
scb.bk,65.87520599365234,68.25,68.75,68.0,68.5,4455300.0
aot.bk,48.71609878540039,49.0,49.5,48.5,49.0,20207300.0
bh.bk,107.31307220458984,111.0,112.5,109.0,110.5,878100.0
ptt.bk,35.46805953979492,37.5,38.5,37.5,38.0,61644200.0
scb.bk,68.28821563720703,70.75,71.5,68.5,68.75,20104400.0
aot.bk,52.94147491455078,53.25,53.75,50.0,50.25,99620800.0
bh.bk,107.79646301269531,111.5,114.0,111.0,111.0,1824900.0
ptt.bk,36.17741775512695,38.25,38.75,37.75,37.75,61045300.0
scb.bk,72.63163757324219,75.25,75.25,72.5,72.5,31091200.0
aot.bk,55.924095153808594,56.25,56.75,55.5,56.75,68703400.0
bh.bk,110.69681549072266,114.5,114.5,113.0,113.5,1724600.0
ptt.bk,35.70451354980469,37.75,38.5,37.5,38.25,38129200.0
scb.bk,69.73603057861328,72.25,74.75,72.0,74.5,11595600.0
aot.bk,53.687129974365234,54.0,56.0,54.0,55.75,34937100.0
bh.bk,110.69681549072266,114.5,114.5,113.0,114.0,1865400.0
ptt.bk,35.94096755981445,38.0,38.25,37.75,38.0,20152300.0
scb.bk,69.73603057861328,72.25,73.0,71.25,72.75,5231500.0
aot.bk,53.93568420410156,54.25,54.5,53.25,54.0,21380200.0
bh.bk,109.73003387451172,113.5,114.5,112.5,114.5,1153800.0
ptt.bk,35.94096755981445,38.0,38.25,37.75,38.0,31995400.0
scb.bk,70.70123291015625,73.25,74.0,71.75,71.75,10534100.0
aot.bk,54.92988967895508,55.25,55.75,54.0,54.5,26335300.0
bh.bk,112.14698791503906,116.0,116.0,113.5,113.5,1985400.0
ptt.bk,35.231605529785156,37.25,38.25,37.25,38.25,55437600.0
scb.bk,69.97732543945312,72.5,74.0,71.25,73.5,12767800.0
aot.bk,52.94147491455078,53.25,55.25,52.5,55.25,34581100.0
bh.bk,109.85230255126953,112.5,115.5,112.0,115.5,1594300.0
ptt.bk,34.285789489746094,36.25,37.25,36.25,37.0,49667200.0
scb.bk,69.25342559814453,71.75,72.5,70.75,71.75,12429400.0
aot.bk,52.444374084472656,52.75,53.0,52.0,52.25,23899700.0
bh.bk,107.89936828613281,110.5,113.5,110.5,111.0,1526900.0
ptt.bk,34.52224349975586,36.5,37.0,36.25,36.75,35237700.0
scb.bk,68.5295181274414,71.0,72.25,71.0,72.0,5668500.0
aot.bk,53.687129974365234,54.0,54.5,53.25,53.25,22805300.0
bh.bk,109.85230255126953,112.5,113.0,111.0,112.0,1148300.0
ptt.bk,34.758697509765625,36.75,37.25,36.25,36.5,40119000.0
scb.bk,68.04691314697266,70.5,71.5,69.25,71.25,10328900.0
aot.bk,56.421199798583984,56.75,56.75,53.75,54.5,60348000.0
bh.bk,109.85230255126953,112.5,113.0,111.5,113.0,688100.0
ptt.bk,35.231605529785156,37.25,37.75,37.0,37.0,40673600.0
scb.bk,68.77082061767578,71.25,72.75,70.75,71.5,9542700.0
aot.bk,56.66975021362305,57.0,57.5,56.5,57.25,39129300.0
bh.bk,108.87583923339844,111.5,113.0,111.0,111.5,1816000.0
ptt.bk,34.995147705078125,37.0,37.5,36.75,37.25,32468600.0
scb.bk,69.4947280883789,72.0,72.25,70.75,71.25,6857000.0
aot.bk,56.66975021362305,57.0,57.25,56.0,57.0,24502600.0
bh.bk,107.89936828613281,110.5,112.5,110.0,111.5,1533600.0
ptt.bk,35.231605529785156,37.25,38.0,37.0,37.25,66120700.0
scb.bk,70.2186279296875,72.75,73.0,71.5,72.0,7962900.0
aot.bk,56.421199798583984,56.75,57.25,56.5,56.75,18142900.0
bh.bk,108.87583923339844,111.5,112.5,111.0,112.0,705400.0
ptt.bk,34.758697509765625,36.75,37.75,36.5,37.5,60845600.0
scb.bk,71.183837890625,73.75,75.0,73.0,73.5,16181800.0
aot.bk,56.421199798583984,56.75,58.0,56.5,57.5,29740600.0
bh.bk,109.85230255126953,112.5,113.0,110.5,112.5,1849100.0
ptt.bk,34.049339294433594,36.0,37.25,36.0,36.75,58945200.0
scb.bk,69.97732543945312,72.5,74.75,72.25,74.0,13980700.0
aot.bk,55.67554473876953,56.0,57.5,56.0,57.0,16533200.0
bh.bk,107.89936828613281,110.5,114.5,110.5,113.0,4682900.0
ptt.bk,34.285789489746094,36.25,36.5,36.0,36.25,32744800.0
scb.bk,69.25342559814453,71.75,73.5,71.25,72.75,8749300.0
aot.bk,55.924095153808594,56.25,57.0,55.5,56.25,17038700.0
bh.bk,106.92291259765625,109.5,111.0,108.5,111.0,2087600.0
ptt.bk,34.52224349975586,36.5,36.5,36.0,36.25,31752700.0
scb.bk,70.45993041992188,73.0,73.0,70.5,71.5,6615900.0
aot.bk,56.66975021362305,57.0,57.0,55.5,55.75,12376400.0
bh.bk,105.94644165039062,108.5,110.0,108.0,109.5,1542800.0
ptt.bk,34.049339294433594,36.0,36.5,36.0,36.25,33798000.0
scb.bk,68.5295181274414,71.0,73.25,71.0,73.25,8466000.0
aot.bk,57.912506103515625,58.25,59.0,56.75,57.25,47007500.0
bh.bk,107.89936828613281,110.5,110.5,108.0,109.0,1751900.0
ptt.bk,33.103519439697266,35.0,35.75,35.0,35.5,38232100.0
scb.bk,69.73603057861328,72.25,72.25,70.25,71.0,6158800.0
aot.bk,57.912506103515625,58.25,59.0,57.5,58.25,46527200.0
bh.bk,107.41114044189453,110.0,111.5,108.0,111.0,1708300.0
ptt.bk,33.3399772644043,35.25,35.5,33.75,34.25,52814100.0
scb.bk,69.01212310791016,71.5,71.75,70.5,71.5,8893800.0
aot.bk,57.66395568847656,58.0,58.5,56.75,57.0,21440900.0
bh.bk,105.45821380615234,108.0,109.5,107.0,109.0,1783200.0
ptt.bk,33.3399772644043,35.25,35.75,35.0,35.25,33592600.0
scb.bk,68.04691314697266,70.5,71.5,70.5,71.25,8079700.0
aot.bk,57.66395568847656,58.0,58.5,57.5,58.0,21269800.0
bh.bk,107.89936828613281,110.5,110.5,107.5,107.5,1501800.0
ptt.bk,33.103519439697266,35.0,35.5,35.0,35.0,22348300.0
scb.bk,68.04691314697266,70.5,71.0,70.25,70.5,4548800.0
aot.bk,57.912506103515625,58.25,58.25,57.5,57.75,14282000.0
bh.bk,106.4346694946289,109.0,110.5,108.5,110.0,816600.0
ptt.bk,33.103519439697266,35.0,35.5,35.0,35.25,30045200.0
scb.bk,67.08171844482422,69.5,70.5,69.0,70.25,9463500.0
aot.bk,57.66395568847656,58.0,58.25,57.25,58.25,17124600.0
bh.bk,104.96997833251953,107.5,109.5,107.0,109.5,818800.0
ptt.bk,33.3399772644043,35.25,35.5,34.5,35.0,45036600.0
scb.bk,67.3230209350586,69.75,70.0,69.0,69.75,5349000.0
aot.bk,59.1552619934082,59.5,60.0,58.0,58.25,49724600.0
bh.bk,103.01705169677734,105.5,108.0,105.0,107.5,2538400.0
ptt.bk,33.3399772644043,35.25,35.5,35.0,35.25,37845700.0
scb.bk,66.11650848388672,68.5,69.5,68.5,69.25,6592400.0
aot.bk,61.1436767578125,61.5,61.5,59.5,59.75,60555200.0
bh.bk,105.45821380615234,108.0,109.5,106.0,106.0,2718600.0
ptt.bk,33.81288146972656,35.75,35.75,35.0,35.25,32618600.0
scb.bk,65.39260864257812,67.75,68.25,66.75,68.0,12787800.0
aot.bk,59.90092086791992,60.25,61.0,59.5,61.0,23804300.0
bh.bk,104.96997833251953,107.5,108.5,107.0,107.0,1074800.0
ptt.bk,33.3399772644043,35.25,35.75,35.0,35.75,56531100.0
scb.bk,64.91000366210938,67.25,69.25,67.25,68.75,16539600.0
aot.bk,59.90092086791992,60.25,60.25,59.25,59.75,26227400.0
bh.bk,105.94644165039062,108.5,108.5,106.5,107.5,1519600.0
ptt.bk,33.103519439697266,35.0,35.5,34.75,35.25,30099100.0
scb.bk,64.42739868164062,66.75,68.0,66.25,67.25,10747500.0
aot.bk,59.1552619934082,59.5,61.5,59.5,60.25,27299800.0
bh.bk,105.45821380615234,108.0,109.0,107.0,108.5,642400.0
ptt.bk,32.39415740966797,34.25,34.75,34.0,34.5,53563000.0
scb.bk,62.25569152832031,64.5,66.75,64.25,66.25,15143400.0
aot.bk,58.65816116333008,59.0,60.0,58.75,59.25,25739400.0
bh.bk,103.50527954101562,106.0,108.0,105.5,107.0,1115400.0
ptt.bk,31.684799194335938,33.5,34.5,33.5,34.5,53308400.0
scb.bk,62.0143928527832,64.25,65.25,64.0,65.0,9459400.0
aot.bk,58.65816116333008,59.0,59.75,59.0,59.0,21724500.0
bh.bk,103.50527954101562,106.0,106.5,105.5,106.5,478200.0
ptt.bk,30.738985061645508,32.5,33.5,32.5,33.0,65105400.0
scb.bk,62.25569152832031,64.5,65.0,63.0,63.5,13307100.0
aot.bk,56.172645568847656,56.5,57.25,56.0,57.0,49131300.0
bh.bk,103.50527954101562,106.0,106.5,105.0,106.5,1664400.0
ptt.bk,30.738985061645508,32.5,33.0,32.25,32.5,43553600.0
scb.bk,61.77309036254883,64.0,65.0,63.75,65.0,6355900.0
aot.bk,57.16685485839844,57.5,58.0,56.5,57.0,30380700.0
bh.bk,102.04058074951172,104.5,106.0,104.0,105.5,1276100.0
ptt.bk,31.684799194335938,33.5,33.5,32.5,32.75,43085800.0
scb.bk,64.91000366210938,67.25,67.5,64.25,64.5,13558000.0
aot.bk,58.409610748291016,58.75,59.0,57.5,58.0,20559300.0
bh.bk,102.04058074951172,104.5,105.5,104.0,105.0,1140300.0
ptt.bk,31.44834327697754,33.25,33.5,33.0,33.5,34346000.0
scb.bk,64.18609619140625,66.5,67.75,65.75,67.75,8242300.0
aot.bk,57.66395568847656,58.0,59.0,57.75,58.75,17331000.0
bh.bk,97.64649200439453,100.0,104.5,100.0,104.5,2789200.0
ptt.bk,30.430814743041992,32.0,33.25,32.0,33.0,55633600.0
scb.bk,62.73829650878906,65.0,66.75,64.25,66.25,10036300.0
aot.bk,56.172645568847656,56.5,58.25,56.5,58.25,24524800.0
bh.bk,93.0082778930664,95.25,100.5,95.0,100.0,5726000.0
ptt.bk,31.381776809692383,33.0,33.25,32.0,32.5,35311400.0
scb.bk,62.49699401855469,64.75,65.25,64.5,65.0,5326500.0
aot.bk,56.172645568847656,56.5,57.0,56.0,56.75,22234100.0
bh.bk,94.71709442138672,97.0,97.0,93.75,95.5,3555700.0
ptt.bk,30.668554306030273,32.25,33.0,31.75,32.75,46626700.0
scb.bk,61.53178787231445,63.75,64.75,63.5,64.5,6904100.0
aot.bk,55.67554473876953,56.0,56.5,55.75,56.25,18663600.0
bh.bk,94.71709442138672,97.0,97.5,95.75,96.75,2316800.0
ptt.bk,30.668554306030273,32.25,32.75,32.0,32.5,33832700.0
scb.bk,62.0143928527832,64.25,65.25,64.0,64.25,6496100.0
aot.bk,55.924095153808594,56.25,57.25,55.5,57.0,19584400.0
bh.bk,94.96121215820312,97.25,97.75,97.0,97.25,1068700.0
ptt.bk,31.381776809692383,33.0,33.25,32.5,32.75,67785500.0
scb.bk,62.97959899902344,65.25,66.0,63.75,64.75,11987800.0
aot.bk,55.17844009399414,55.5,57.0,55.5,56.75,21667700.0
bh.bk,94.71709442138672,97.0,98.0,96.75,98.0,1075800.0
ptt.bk,31.381776809692383,33.0,33.0,32.25,32.75,43231700.0
scb.bk,63.22090148925781,65.5,65.75,64.75,64.75,5148000.0
aot.bk,56.91830062866211,57.25,57.75,54.25,55.0,30795400.0
bh.bk,96.67002868652344,99.0,99.5,96.0,96.5,1487800.0
ptt.bk,31.381776809692383,33.0,33.75,32.75,33.0,55614500.0
scb.bk,64.18609619140625,66.5,66.75,65.5,65.75,9048100.0
aot.bk,56.91830062866211,57.25,57.75,56.75,57.25,23317700.0
bh.bk,97.64649200439453,100.0,101.0,99.0,99.0,2124000.0
ptt.bk,31.619516372680664,33.25,33.5,32.75,33.25,38909600.0
scb.bk,63.7035026550293,66.0,66.5,65.0,66.5,7565200.0
aot.bk,57.16685485839844,57.5,58.5,57.0,57.5,18364200.0
bh.bk,94.71709442138672,97.0,100.5,97.0,99.75,1827900.0
ptt.bk,32.57048034667969,34.25,34.5,33.0,33.25,78586500.0
scb.bk,64.42739868164062,66.75,67.5,65.5,66.25,10429800.0
aot.bk,57.16685485839844,57.5,58.0,57.0,57.5,12017000.0
bh.bk,93.7406234741211,96.0,97.75,95.75,97.0,1236000.0
ptt.bk,31.619516372680664,33.25,34.0,33.0,33.75,60663600.0
scb.bk,62.0143928527832,64.25,65.75,64.0,65.5,13710700.0
aot.bk,56.91830062866211,57.25,57.25,56.5,57.0,17876700.0
bh.bk,93.25239562988281,95.5,96.0,95.0,95.75,739900.0
ptt.bk,31.381776809692383,33.0,33.5,32.75,33.0,61294100.0
scb.bk,62.25569152832031,64.5,64.5,62.5,63.0,12337000.0
